software,mode,session_id,status,started_at,ended_at,duration_seconds,computed_duration_seconds,duration_delta_seconds,main_process_name,main_process_pid,worker_process_name,worker_process_pid,source_path,evidence,notes
shutter_encoder,process,shutter_encoder_run003,ok,2026-04-10T14:44:54.061+08:00,2026-04-10T14:46:47.004+08:00,112.943,112.943,0.000,javaw.exe,30204,ffmpeg.exe,"3504, 32536, 16120",,worker_process_runtime_group,Measure only ffmpeg.exe instances started by Shutter Encoder (often launched from javaw.exe) to avoid unrelated transcodes. Aggregated 3 matching worker process runs into one session result.
